Acura,0
Alfa Romeo,1
Aston Martin,2
Audi,3
Bentley,4
BMW,5
Bugatti,6
Buick,7
Cadillac,8
Chevrolet,9
Chrysler,10
Dodge,11
FIAT,12
Ford,13
Genesis,14
GMC,15
Honda,16
Hyundai,17
Infiniti,18
Jaguar,19
Jeep,20
Kia,21
Lamborghini,22
Land Rover,23
Lexus,24
Lincoln,25
Maserati,26
Mazda,27
Mercedes-Benz,28
MINI,29
Mitsubishi,30
Nissan,31
Porsche,32
Ram,33
Rolls-Royce,34
Subaru,35
Toyota,36
Volkswagen,37
Volvo,38
